title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
UX/UI-дизайнер,3000 - 5500 USD,Астана,Netmate,20-11-2025 16:28:53,У Вас есть более 3 лет опыта в области UX/UI-дизайна. -Вы понимаете принципы проектирования интерфейсов. -Вы работали с...,"Разрабатывать интерфейсы для данных и панелей управления, обеспечивающих легкий доступ к информации, необходимой пользователям для принятия решений. -Придумывать способы представления...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127326738
Графический дизайнер,1000 USD,Алматы,TOPOLOV GROUP,05-11-2025 18:25:17,"Работать с Adobe Photoshop, Illustrator, InDesign, Figma и современными AI-инструментами. Желательно: умение работать с видео, анимацией и встраивать её...","Компания Inter Cargo в поиске крутого графического дизайнера! Адаптировать креативы под разные платформы (соцсети, сайты, рассылки). Создавать макеты для SMM...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127334501
Графический дизайнер,250000 - 300000 KZT,Астана,Козбекова П.А.,24-10-2025 19:20:16,"Графический дизайнер с техническими знаниями постпечатных процессов. Не белоручка, а трудяга с идеями и руками. Кто не боится реальной работы...","Мы — современная типография «Oida bol», работаем на профессиональном оборудовании Mimaki, Roland, Konica и др. Разработка макетов для печати (баннеры, визитки...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126926291
Графический дизайнер,200000 KZT,Астана,BAIORDA,06-11-2025 20:40:59,"Навыки: - Отличное владение Adobe Photoshop, Illustrator, InDesign, Figma. - Опыт создания бренд-айдентики и разработки логотипов. - Умение работать в разных стилистиках...",YouTube-продакшн. - PR для частного и госсекторов. - Брендинг и позиционирование. - Обучение и организация ивентов. - Разработка креативных визуальных концепций для разных...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127385268
Дизайнер мебели,400000 - 1000000 KZT,Алматы,INZHU INTERIOR,28-10-2025 11:16:17,Опыт разработки дизайна мебели не менее 3 лет. Отличное знание фурнитуры blum и материалов используемых в производстве мебели. ,"Разработка дизайн проекта в соответствии с потребностями клиента. Выезд на замеры к заказчикам. Консультирование заказчиков по материалам, фурнитуре, дизайну. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127049685
Архитектор-дизайнер,400000 KZT,Актау,«Qazaq Building Project»,30-10-2025 15:46:15,Опыт работы от 1–3 лет в сфере архитектурного проектирования. — Уверенное владение: AutoCAD / Revit / 3D MAX + Corona/ Photoshop...,Разработка планировочных решений зданий и сооружении по СП РК. Разработка посадки на проектируемый участок земли по градостроительным нормам и правилам...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127153546
Дизайнер корпусной мебели,300000 - 600000 KZT,Уральск,Альтернатива,20-11-2025 12:34:29,"Опыт работы от 1 года. Профессиональные знания в области проектирования корпусной мебели. Коммуникабельность, аккуратность, ответственность. Навыки продаж будут преимуществом. ","Оперативное и корректное общение. Выезд на замеры. Грамотный и быстрый расчет стоимости,.. Создание визуального проекта. Взаимодействие с технологом и производственным...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127913167
Дизайнер фирменных новогодних подарочных боксов,150000 KZT,Алматы,PLANKA GROUP,04-11-2025 21:47:50,"Опыт в упаковочном, графическом или бренд-дизайне. Умение адаптировать фирменный стиль под разные форматы. Знание принципов печати и подготовки файлов. ",Разрабатывать дизайн подарочных коробок под конкретные размеры и наполнение. Грамотно размещать фирменный логотип и элементы бренда на упаковке и вложениях. ,"{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127266599
Веб-дизайнер,300000 KZT,Алматы,PingOcean (ПингОушен),05-11-2025 07:20:00,Опыт работы UX/UI дизайнером от 6 месяцев. - Портфолио реализованных проектов (веб и мобильные приложения) если есть. - Владение инструментами: Figma. - ,"Компания PingOcean занимается разработкой программных решений в области выявления несанкционированного трафика на сетях связи, и решений, связанных с тестированием качества...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127271910
Дизайнер корпусной мебели,350000 - 1500000 KZT,Астана,Moya_kuhnya,28-10-2025 13:18:34,Коммуникабельность. Грамотная устная и письменная речь. Уверенное владение ПК. Ответственность.,Консультация клиентов. Расчёт стоимости. Разработка дизайн проекта. Выезд на замеры.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127058706
Дизайнер мебели,500000 - 700000 KZT,Астана,ОПТ МЕБЕЛЬ,30-10-2025 08:32:35,"Опыт работы желателен. Владение программами 3D дизайна. Креативность, чувство стиля.","Разработка дизайн-проектов мебели. Создание 3D - визуализаций. Подбор материалов и фурнитуры. Взаимодействие с клиентами, учет их пожелании. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127128106
Дизайнер-проектировщик,200000 - 200000 KZT,Алматы,JaryqLED,04-11-2025 13:00:06,"Презентабельный внешний вид и поставленная речь. Коммуникабельность, обучаемость, ответственность, активность. Опыт работы не менее года в программе AutoCAD.",Создание проектов в AutoCAD. Работа в команде с менеджерами.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127262339
Менеджер дизайнер в полиграфию,200000 - 800000 KZT,Астана,Полиграфический центр Мастер Принт,22-10-2025 16:13:05,"Коммуникабельность, клиентоориентированность, ответственность, пунктуальность. - Умение вести переговоры и деловую переписку. - Уверенный пользователь ПК. - Базовые знания Corel - обязательны.",Консультация заказчиков . - Расчет стоимости заказа. - Заключение договоров и работа с документацией.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126831583
Дизайнер корпусной мебели,500000 - 1500000 KZT,Астана,Linden,10-11-2025 08:15:02,1. Высшее образование в области дизайна интерьеров или промышленного дизайна. 2. Опыт работы в сфере дизайна корпусной мебели от 3...,1. Разработка дизайн-проектов корпусной мебели по индивидуальным заказам. 2. Создание визуализаций и эскизов мебели в специализированных программах (3ds...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127439923
UX/UI-дизайнер,,Астана,Armeta KZ,19-11-2025 13:08:46,"Опыт UX/UI-дизайна от 1-2 лет. Уверенная работа в Figma (AutoLayout, Components, Variants, Prototyping). Понимание принципов UX, типографики...","Armeta разрабатывает передовые системы на основе искусственного интеллекта, которые меняют подход к оценке и утверждению крупномасштабных инженерных и строительных проектов. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127406641
Дизайнер-проектировщик,200000 - 200000 KZT,Астана,JaryqLED,18-11-2025 20:45:09,"Презентабельный внешний вид и поставленная речь. Коммуникабельность, обучаемость, ответственность, активность. Опыт работы не менее года в программе AutoCAD и DiaLux.",Создание светорасчета в DiaLux. Создание проектов в AutoCAD. Отрабатывать запросы дизайнеров. Работа в команде с менеджерами.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127260447
UI/UX Design Trainee,,Алматы,Andersen,07-11-2025 22:29:25,Intermediate or higher level of English (verbal communication). Confident knowledge of design tools: Adobe XD / Sketch / Figma. Understanding of the...,"Portfolio with works in the field of interface design (web, mobile), made out on Behance/Dribble obligatory. Practice on a...","{'id': 'fullDay', 'name': 'Полный день'}",Нет опыта,Полная занятость,https://hh.ru/vacancy/127423233
Дизайнер корпусной мебели,400000 - 1500000 KZT,Астана,Ali-Ahmet,19-11-2025 17:39:23,Опыт работы дизайнером мебели. Умение продавать и работать с возражениями. Умение работать в программах с чертежами. Обладать грамотной речью. ,Ведение переговоров и заключение договоров с заказчиками. Выезд на замер. Создание эскизов и 3д моделей в специальных программах как...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127491492
Оперативный дизайнер,150000 - 200000 KZT,Актау,АТИС,18-11-2025 14:48:03,"Базовое владение CorelDRAW, Adobe Illustrator, Photoshop. Понимание допечатной подготовки: вылеты, кривые/шрифты, разрешение, цветовые модели RGB/CMYK. Внимательность к деталям...","Создание с нуля простых макетов по шаблонам: таблички, визитки по образцу, грамоты, баннера типа «біз ашылдық» и «продается». ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127834434
Graphic Design Trainee,,Алматы,Andersen,07-11-2025 22:28:17,"Intermediate or higher level of English (verbal communication). Confident knowledge of design tools: Adobe Illustrator, Photoshop. Design education is obligatory. ",Practice on a training project under the guidance of experienced tutors. Control of the trainee's knowledge mastery and feedback. ,"{'id': 'remote', 'name': 'Удаленная работа'}",Нет опыта,Полная занятость,https://hh.ru/vacancy/127423228
Графический дизайнер,170000 - 250000 KZT,Астана,Н.А. Пошан,29-10-2025 14:32:00,,"Работа с клиентами, приём заказов выполнение и выдача. Обслуживание заказчиков, оперативность, подробнее при собеседований. Требования: Разработка дизайна, распечатка на принтерах...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127109306
Дизайнер корпусной мебели,400000 KZT,Кокшетау,Мервяк И.Б.,13-11-2025 08:27:51,"Умение выявлять потребности клиентов и подстраивать под возможности производства. Уверенное знание ПК, работа в графических программах. Коммуникабельность. Пунктуальность, Умение работать...","Консультирование и продажа мягкой и корпусной мебели в салоне и по телефону. Расчет стоимости мебели по индивидуальным размерам: шкафы, шкафы...","{'id': 'shift', 'name': 'Сменный график'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127615210
Графический дизайнер,250000 KZT,Шымкент,«ТБ-EXPORT»,22-10-2025 07:39:48,"Профессиональные навыки: Знания и опыт работы в программах для дизайна, таких как Сanva, Coral Draw, Adobe Photoshop и Adobe Illustrator...","Создание логотипов: Разрабатывать логотипы, которые идентифицируют бренд или компанию. Это может включать в себя создание концепций, выбор цветовой схемы и...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126801617
Менеджер по развитию бизнеса (компания по озеленению и ландшафтному дизайну),,Астана,Астана Өнім,11-11-2025 07:33:00,"Высшее образование (экономика, маркетинг, управление, агробизнес или архитектура/дизайн среда — как преимущество). Опыт работы в продажах или бизнес-развитии от...","Развитие коммерческой деятельности PSA в направлениях благоустройства, озеленения, ландшафтного дизайна и розничной торговли (Garden Market). Поиск и привлечение новых клиентов...","{'id': 'fullDay', 'name': 'Полный день'}",Нет опыта,Полная занятость,https://hh.ru/vacancy/126767903
Дизайнер 3Д,300000 - 450000 KZT,Астана,Design Pro,05-11-2025 08:29:45,"Знание 2D, 3D анимации в программах 3d Max, CorelDraw. Adobe Photoshop. Требования: Ответственность, порядочность, пунктуальность, работоспособность, желание...",,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127274379
Дизайнер интерьера,200000 - 600000 KZT,Астана,AA design studio,22-10-2025 09:54:18,"Знание 3d max , autoCad обязательно. Профильное образование. Опыт работы от 1 года. Наличие портфолио обязательно. Стремление к саморазвитию и...",Разработка дизайна интерьера. 3D визуализация. Согласование проекта с заказчиком. Разработка планировочного решения. Разработка дизайн-концепций жилых и коммерческих интерьеров...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126808100
Дизайнер-декоратор,,Алматы,Mega Center Management,14-11-2025 07:39:20,"Художественное или дизайнерское образование. Успешный опыт работы в области дизайна, художественного проектирования и декорирования не менее 2 лет (необходимо портфолио). ","Разработка плана декорирования ТРЦ на год. Разработка креативных сезонных концепций декорирования ТРЦ, визуализация идей (эскизы) - создание объемно-пространственных тематических и...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126542905
Дизайнер мебели,400000 - 1000000 KZT,Караганда,Тулпар,20-11-2025 11:09:27,"Порядочность,ответственность,умение общаться с людьми. -Сборщики с высоким опытом. -Мастера очень ответственные.",Отвечать на сообщение клиентов по Ватсапу. -Договорится на предварительную и контрольную замеры. -Консультировать клиента также просчёт заказа стоимость. -,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127770557
Дизайнер корпусной мебели,100000 - 1000000 KZT,Алматы,ASI FURNITURE DESIGN,28-10-2025 11:22:32,Ответственность. Внимательность. Пунктуальность. Опыт работы дизайнером корпусной мебели от 2 лет. Опыт работы в производстве корпусной мебели. Умение продавать мебель...,"Обязанности: Выезд на предварительный замер. Составлять предварительный эскиз мебели для заказчиков (интуитивно понятно расставить мебель, учесть все пожелания клиента, проконсультировать...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127050121
Дизайнер отдела продаж,350000 - 1000000 KZT,Алматы,NNB HR,20-11-2025 09:06:41,Готовность к активной работе. Коммуникабельность в режиме онлайн/оффлайн. Опыт работы в сфере дизайна от 1 года.,Комплексная консультация по вопросам проектирования. Составление дизайн-проекта кухни в программе (дизайну обучим). Чем Вы будете заниматься: Встречать клиентов в...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127899861
Графический дизайнер/иллюстратор,350000 - 500000 KZT,Алматы,Kelzin Group,19-11-2025 06:52:23,"Креативность. Умение визуализировать идеи. Художественный вкус. Готовность и стремление обучаться, узнавать новое, расти и развиваться. Обязательно наличие портфолио.",Разработка концепции развития товарного ассортимента. Конструирование изделий для сезонных коллекций ( а также корректировка старых моделей). Разработка графической документации по коллекциям. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127198891
Дизайнер,,Алматы,Coral Club,28-10-2025 18:35:06,"Опыт: от 1 до 3 лет. - Опыт работы дизайнером от 1 до 3 лет, желательно в digital-среде или брендинге. - ","Digital-дизайнер (регион Азия). - Разрабатывать визуальный контент для социальных сетей бренда — Instagram, Telegram, TikTok, YouTube и других платформ. - ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127080195
Графический дизайнер-креатор,350000 KZT,Алматы,Hello ADV,06-11-2025 16:19:33,"Высшее профессиональное образование. Опыт работы работы (именно графическим) от 3 лет. Креативность. Adobe Photoshop, Adobe Illustrator, Corel Draw, PowerPoint — продвинутый...",Разработка визуализации/единого стиля/концепции для рекламных кампаний для международных и казахстанских брендов. Создавать полные графические пакеты для разных брендов...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127375682
Веб-дизайнер / UI/UX- дизайнер,400000 KZT,Алматы,НАО Университет Нархоз,19-11-2025 16:52:49,"Опыт работы веб-дизайнером / UI/UX-дизайнером от 2 лет. Наличие портфолио с веб-проектами (образовательные, корпоративные или продуктовые. ","Разработка UX/UI-дизайна основного сайта университета Нархоз: создание структуры. Навигации, пользовательских сценариев и визуального стиля. Проектирование и дизайн дополнительных...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127418439
Инженер лесного хозяйства/биолог/ландшафтный дизайнер,,Караганда,ЭКОЭКСПЕРТ,14-11-2025 16:08:48,Опыт в сфере лесоводства. - Умение определять видовую принадлежность древесно-кустарниковых растений. - Умение работать в графических редакторах. - Умение работать в гис...,"Ставят большие цели по увеличению прибыли компании. - Моральные и социальные устои, направленные на улучшение оказания услуг. - Новую и качественную оргтехнику. - ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127722114
Графический дизайнер,,Астана,BI Group,07-11-2025 14:15:28,"1. Опыт работы графическим дизайнером не менее 2 лет, предпочтительно в сфере корпоративного дизайна или в PR-агентствах. 2. ","Графический дизайнер. - презентации. - логотипы, фирменные стили, айдентику и ее нанесение. - открытки. - журналы. - вижуалы для соц сетей, баннеры. - короткие ролики для...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127410293
Дизайнер рекламы,200000 - 350000 KZT,Усть-Каменогорск,Artprojects,05-11-2025 06:18:13,"Опыт работы дизайнером (от 1–3 лет) или наличие портфолио. Владение графическими редакторами: Adobe Photoshop, Illustrator, CorelDRAW . Креативность и чувство...","Разработка креативных макетов для наружной рекламы, полиграфии, POS-материалов, баннеров, листовок и другой рекламной продукции. Подготовка визуалов для digital-рекламы...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127270614
Визуализатор - архитектор/дизайнер,,Астана,the nable,07-11-2025 11:14:37,Знание современных тенденций в дизайне интерьера и в архитектуре. Высшее образование в области дизайна интерьера или архитектуры. Знание эргономики человека...,"Разработка концептов индивидуальных жилых домов, коттеджей, вилл и мжк. Разработка концептов дизайна интерьера.","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127400006
Дизайнер корпусной мебели,,Астана,Бек (Allora - студия мебели),28-10-2025 10:16:14,"Опыт работы на данной позиции будет преимуществом, также приветствуется опыт работы дизайнером интерьера, обучим основам в дизайне мебели. - ","Обработка входящих звонков, консультация клиентов. - Разработка дизайн-проектов и расчет стоимости. - Создание 3D-визуализаций, эскизов. - Подготовка коммерческого предложения с...","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127045466
Senior (lead) graphic designer,,Алматы,Mosaic Agency,18-11-2025 08:43:34,"Опыт работы дизайнером в агентстве от 3х лет и сильное портфолио (брендинг, реклама, айдентика). Готовность брать ответственность за проекты...",Креатив и дизайн. Разработка и реализация визуальных концепций рекламных и брендинговых проектов. Участие в тендерах: от генерации идей вместе с...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127559405
Дизайнер в отдел полиграфии,200000 - 300000 KZT,Петропавловск,Скородумов Ю.Ю,10-11-2025 19:08:07,Креативность и умение находить новые идеи. Внимательность к деталям и аккуратность в работе. Активность и инициативность. Исполнительность и ответственность — выполнение...,"Общение с клиентами, прием и выполнение заказов. Работа с полиграфическим оборудованием.","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127493450
Дизайнер конструктор в студию кухонной и корпусной мебели,300000 KZT,Алматы,SANNI MASTER,27-10-2025 12:05:01,"Умение вести диалог с клиентом. Умение создавать проекты к мебели, учитывая пожелания клиента и особенности помещения. Знание основ правильного планирования...","Консультация клиента о мебельных материалах, фурнитуре, услугах Компании, помощь в правильном планировании и растановке мебели в любом помщении квартиры/дома. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126979898
Графический дизайнер,350000 KZT,Астана,ULAN GmbH,20-11-2025 16:58:38,"Опыт работы в графическом дизайне. Владение Photoshop, Illustrator, Canva или аналогичными программами. Умение пользоваться инструментами на базе ИИ (например, Midjourney...","Разработка дизайна этикеток и упаковки для напитков, консервации, круп и других фасованных продуктов розничной торговли. Обработка фотографий (товарные фото, рекламные...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127018929
Дизайнер интерьеров,500000 - 2000000 KZT,Алматы,BERKBULOV,11-11-2025 15:54:47,,Разрабатывать рабочие чертежи проекта в Archicad/AutoCAD/Revit. Создавать визуализации в 3ds Max и Corona Renderer. Выполнять комплектацию объекта...,"{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Проектная работа,https://hh.ru/vacancy/127539171
"Менеджер в отдел продаж по работе с дизайнерами, архитекторами, владельцами ресторанов",450000 - 1000000 KZT,Алматы,ФОЛОФТ,28-10-2025 09:53:17,,,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127043680
Дизайнер/3D визуализатор,,Алматы,Bekbay project,03-11-2025 19:49:06,Умение работать оперативно. Желание развиваться. Портфолио работ. Коммуникабельность. Художественный вкус.,Создание концепции интерьерных проектов. Моделирование и визуализация проектов в 3Ds MAX+Corona. Работа с чертежами в программах Revit (можно в...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127256574
"Билдер (3D-модельер, Дизайнер сцен) в Roblox",,Алматы,MarPla,20-11-2025 11:20:14,"Умение работать с освещением, текстурами и декорациями. Внимание к деталям, способность строить карты в различных стилях (low-poly, реализм). ",Студия создания интерактивных проектов в Roblox. Создание архитектуры и ландшафта в Roblox Studio с использованием готовых и уникальных ассетов. ,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127908622
Дизайнер корпусной мебели,100000 - 900000 KZT,Алматы,JHAZ-A,30-10-2025 09:42:56,"Опыт в мебельном дизайне. Профессиональное владение Pro100, SketchUp. Навыки продаж и презентаций. Креативность и чувство стиля.","Консультации клиентов по мебельному ассортименту и дизайн-проектам. Разработка индивидуальных решений (кухни, шкафы-купе, гардеробные). Работать в Pro100 и...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127131756
3-D Визуализатор - Дизайнер,450000 KZT,Астана,ANTONOVYCH DESIGN,19-11-2025 09:57:15,"Мы в поиске опытного и вдохновенного 3D-визуализатора — профессионала с развитым чувством стиля, вниманием к деталям и глубоким пониманием...","Сотрудничество с ведущими дизайнерскими и инженерными командами, международными производителями и поставщиками. — Умение создавать высококлассные фотореалистичные визуализации интерьеров и экстерьеров, точно...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127259576
Графический дизайнер,,Шымкент,OTAU GROUP,20-11-2025 12:38:33,Опыт работы в агентствах / над SMM-проектами. Опыт работы графическим дизайнером более 1 года. Умение работать в программах: Adobe Photoshop...,"Разработка макетов для социальных сетей, сайта и других рекламных материалов. Разработка дизайна для наружной рекламы и печатной продукции. Создание презентаций. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126786036
Графический дизайнер,,Петропавловск,"Радуга, ТОО (Компания Raduga KDR)",18-11-2025 14:59:38,,Редизайн упаковки. Проведение визуального и функционального аудита текущих упаковок. Разработка обновлённой визуальной концепции в соответствии с брендом. Подготовка нескольких вариантов...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Проектная работа,https://hh.ru/vacancy/127317617
Графический дизайнер,350000 - 400000 KZT,Алматы,Алина Компани 2008,11-11-2025 14:37:12,"Знание и опыт работы с Photoshop, CorelDRAW (обязателен), возможно- Illustrator, InDesign. Знание других графических программ приветствуется. Дополнительным плюсом будет знание...","Дизайн упаковки товара. Графический дизайн и верстка рекламных материалов и полиграфической продукции (каталогов, буклетов, открыток, календарей, визиток, наружной рекламы, сувенирной...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127532895
Graphic Designer,,Алматы,"Haileybury Almaty, НАО",30-10-2025 11:44:56,A person with a higher professional education and +3 years work experience in graphic design is eligible to be...,Haileybury Almaty prioritises the safety and wellbeing of our community and expects all staff to share the same commitment. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127139290
Графический дизайнер,,Алматы,ADVERSO GROUP (АДВЕРСО ГРУП),06-11-2025 07:15:08,Опыт работы в сфере более 5ти лет. Умение работать с гайдами и бренд буком компаний. Креативное мышление. ,"Создание макетов рекламных материалов для печатных СМИ, наружной рекламы, полиграфии и digital. Разработка и адаптация POSM in-store и outdoor...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127341310
Дизайнер графический,,Астана,Жеті Аспан (Супермаркет galmart),31-10-2025 10:56:46,"Высшее или среднее образование. Опыт работы в сфере графического дизайна от 2 лет (опыт работы в полиграфии приветствуется, умение пользоваться...","Разработка логотипов, айдентики, брэндбуков, презентаций. Дизайн и верстка рекламных материалов, подготовка к печати. Вёрстка журналов, буклетов, лифлетов, баннеров. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127173730
Веб-дизайнер,400000 - 900000 KZT,Алматы,Игсатов А.Е,17-11-2025 13:12:22,"Опыт работы в веб-дизайне, создание прототипов и финальных дизайнов для интернет-магазинов.",Создание прототипа (чернового макета) для согласования структуры и функционала сайта. Разработка финального дизайна с графикой и стилем после утверждения прототипа. ,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Проектная работа,https://hh.ru/vacancy/127780564
Дизайнер,,Алматы,БТЛ Глобал,14-11-2025 14:38:05,"Опыт работы 1-3 года. Креативное мышление и Творческий подход. Ориентация в современных трендах(мода, интерьер/экстерьер, пром.дизайн , макетирование, наружные...",Участие в разработке и воплощении креативных идей(командная работа). Работа над оформлением тендерных презентаций. Визуализация рабочих идей и концепций для...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127389663
Веб-дизайнер,200000 KZT,Алматы,PLATINUM 2.0,28-10-2025 15:25:06,"Опыт в дизайне от 1 года. Знание Figma (обязательно), Photoshop/Illustrator — плюс. Понимание UX, юзабилити и digital-трендов. ","Разработка дизайнов интерфейсов (UI/UX) и визуальных концепций брендов. Создание и верстка лендингов на Tilda (адаптивы, анимации, формы). ","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/127071191
Graphic designer,,Алматы,BAL ALMATY,03-11-2025 13:46:56,"3 years of experience working with performance graphic design, ideally within an agency setting. Strong expertise working in the Adobe...",Develop yourself as a performance graphic designer with growth opportunities within the company and working with a diverse portfolio of...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127253352
UX/UI-дизайнер,,Алматы,Home Credit Bank,24-10-2025 08:37:11,Опыт от трех лет в релевантной области. Аналитика интерфейсов. Построение и проверка гипотез. Менеджмент.,"Вести и развивать дизайн-команду: помогать дизайнерам расти, прокачивать их навыки. Разрабатывать дизайны. Определять стратегию и стандарты дизайна: формировать видение...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126895830
